1146873833418158080,Lahs_LFC,Estoy cotizando Argentina. Si les late neta consideren Airbnb es una ganga tanto alojamientos como actividades.,2019-07-04 20:10:04+00:00,1,0,,San Cristobal
1146638446410100736,Makiabelica,Me quería traer prestados los libros del #airbnb en el que me quedé. #books en Mexico City Mexico https://www.instagram.com/p/Bze0qBuHQtr/?igshid=2hpycs35gsdf …,2019-07-04 04:34:43+00:00,0,0,#airbnb #books,San Cristobal
1145023932560527361,IlsGabyHerrera,Hola @Profeco que trámites tengo que hacer para hacer #Denuncia de @airbnb_mx ??? Hice una reservación y me la cancelaron... #airbnb #Mexico #NoCumple,2019-06-29 17:39:13+00:00,0,0,#Denuncia #airbnb #Mexico #NoCumple,San Cristobal
1144830931619995648,jaavieermtz,Ya llegué a CDMX ahora si culeras. * se va directo a dormir a su airbnb *,2019-06-29 04:52:18+00:00,0,0,,San Cristobal
1144278349419823105,elie_rdz,En un ratito me voy de este airbnb en más bonito en el que he estado y viví unos días súper emotivos. Escuchar todos los días a Emi el hijo de la host fue bien padre. Gracias.,2019-06-27 16:16:32+00:00,0,0,,San Cristobal
1143557696295231490,kmaleonik,Ya si vamos de viaje a un Airbnb si se arma la organización,2019-06-25 16:32:55+00:00,1,0,,San Cristobal
1142574109668315136,ChantalConChe,@airbnb_mx cuanto tarda en llegar el correo de confirmación de reserva por que ya me hicieron el cobro.,2019-06-22 23:24:30+00:00,0,0,,San Cristobal
1142200764762378240,JCVillalvazo,Timbraron en mi depa. Bajé a abrir y eran unos chavos que rentaron un Airbnb pero les dieron el número de mi depa No sé si los estafaron o me querían robar oigan...,2019-06-21 22:40:58+00:00,0,0,,San Cristobal
1142174483433717760,ChicagoBernies,Salvador Diaz Mirón esquina con Avenida de los Maestros. #buenviernes #cdmx #streetfood #fresh #artisanfood #foodiesmx #airbnb #foodlover #chicagofood #spicy #santamarialaribera #miguelhidalgo #artisanbread @Miguel… https://www.instagram.com/p/By_GrgNBn9A/?igshid=11vgbts6ebm1v …,2019-06-21 20:56:32+00:00,0,0,#buenviernes #cdmx #streetfood #fresh #artisanfood #foodiesmx #airbnb #foodlover #chicagofood #spicy #santamarialaribera #miguelhidalgo #artisanbread,San Cristobal
1140107469206638593,MAHELOMEX,CONOCE TEOTIHUACAN EN TU IDIOMA — Experiencias en @airbnb https://abnb.me/4Yj2Sy4svX?user_id=232408036&s=5 …,2019-06-16 04:02:57+00:00,0,0,,San Cristobal
1140004884168753152,halfempttygurl,Me quiero quedar a vivir en este airbnb,2019-06-15 21:15:19+00:00,1,0,,San Cristobal
